Job Title,Company Name,Location,Description,Salary,MetaData,Posting
"Snowflake Administrator || Chicago, IL (onsite job)",ANB Sourcing LLC,"North Chicago, IL 60064","  The position will be the primary DBA on a Snowflake database.  Role is responsible for ensuring stability, security, and dependability of the database, and… ·More...",,"$90,000 - $140,000 a year",
AUTOMATION CONTROLS ENGINEER,Smalley Steel Ring Company,"Lake Zurich, IL 60047","  As an Automation Engineer, you will play a key role in the designing, building, and programming of machines.  Engaging in team-building activities and events. EmployerActive 3 days ago·More...",,"$90,000 - $140,000 a year",Active 3 days ago
Supply Chain Data Analyst,"Marmon Foodservice Technologies, Inc.","Hybrid work in Carol Stream, IL 60188",  This position is responsible for identifying and implementing enhanced analytics to effectively drive MFT’s analytics strategy within the supply chain. ·More...,,"$90,000 - $140,000 a year",
ATLAS Experimental Equipment Software & Data Acquisition Engineer/Physicist,Argonne National Laboratory,"Lemont, IL 60439","  Together with scientists in the Low Energy Research group and an international user base, the Technical Support group is responsible for supporting the… ·More...",,"$90,000 - $140,000 a year",
Principal Research Scientist I - Material Sciences/ Physical Analytical Chemistry,AbbVie,"North Chicago, IL","  Experience with post data collection processing, including 3D data reconstruction, artificial intelligence and machine learning strategies is a plus. EmployerActive 4 days ago·More...",,"$90,000 - $140,000 a year",Active 4 days ago
Senior Principal Product Owner (Machine Learning/AI),Discover Financial Services,"Riverwoods, IL 60015",  Experience with machine learning platforms as well as a fundamental understanding of the machine learning lifecycle is a plus.  How You’ll Do It. ·More...,,"$90,000 - $140,000 a year",
Senior Architect - Data Engineering and Analytics (Chicago),West Monroe,"Chicago, IL","  This is an excellent opportunity to work within our TechEX team with clients developing Big Data strategy and roadmaps with emphasis on DataBricks, while… ·More...",,"$90,000 - $140,000 a year",
Draftperson,SKF,"Waukegan, IL","  Product Development and Engineering has the Regional responsibility for bearings and units.  As part of the SKF Technology Development business unit, Product… ·More...",,"$90,000 - $140,000 a year",
Generative AI Architect,HNI Corporation,"Chicago, IL 60606","  In this position, you will lead the design, development, and implementation of Generative AI applications and solutions across the enterprise. ·More...",,"$90,000 - $140,000 a year",
Cloud Architect | Onsite,Photon,"Chicago, IL 60603 (The Loop area)","  : Familiarity with cloud-based data engineering, machine learning services, and big data technologies (e.g.,.  You will leverage your expertise to design robust,… ·More...",,"$90,000 - $140,000 a year",
Principal AI Engineer,Teragonia,"Hybrid work in Chicago, IL 60607","  You will collaborate with Teragonia’s multidisciplinary team of data scientists, management consultants, analytics engineers, data engineers, software engineers… EmployerActive 3 days ago·More...",,"$90,000 - $140,000 a year",Active 3 days ago
Data Architect Sr.,Laiba Technologies,"Chicago, IL",  Ability to Model data in Data Lake and Data warehouse for Analytical use cases.  Ability to understand and negotiate solution with Business teams/Business… EmployerActive 28 days ago·More...,,"$90,000 - $140,000 a year",Active 28 days ago
"machine learning engineer jobs in Chicago, IL",,,,,,
Google Cloud GenAI Developer,Accenture,"Chicago, IL","  Collaborate with data engineers, software developers, and business stakeholders to understand search requirements and deliver solutions accordingly. ·More...",,"$100,000 - $110,000 a year",
Remote Automation Solutions Engineer (Territory Supporting Central US),Flow Control Group,"Remote in Chicago, IL","  Mentor and provide expertise to other engineers and salespeople.  As a Solutions Engineer you will work with other engineers, organizational leaders, sales and… ·More...",,"$100,000 - $110,000 a year",
"Lead Specialist, AI Solutions Architect",KPMG,"Chicago, IL 60601 (The Loop area)","  Expertise in AI technologies, including GenAI, machine learning, and NLP frameworks (e.g., RAG, TensorFlow, PyTorch).  KPMG recruits on a rolling basis. ·More...",,"$100,000 - $110,000 a year",
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Chicago, IL","  Design, develop, and deploy machine learning models using Vertex AI to solve complex problems.  We are looking for candidates who have a proven track record in… ·More...",,"$100,000 - $110,000 a year",
"Lead Data Engineer (Spark, Scala, SQL)",Capital One,"Hybrid work in Chicago, IL 60601","  Work with a team of developers with deep experience in machine learning, distributed microservices, and full stack systems. ·More...",,"$100,000 - $110,000 a year",
"Senior Manager, Data Integration",Ahold Delhaize USA,"Hybrid work in Chicago, IL 60606","  They will collaborate with internal teams to find areas of opportunities for automation and machine learning while partnering with architects, product owners,… ·More...",,"$100,000 - $110,000 a year",
Senior Manager Software Engineering,Discover Financial Services,"Riverwoods, IL 60015",  Have technical oversight into machine learning operations ( MLOps ) platform products and continu e to build capabilities that enable our machine learning… ·More...,,"$100,000 - $110,000 a year",
Business Systems Analyst Sr (WMS/Logistics Tech),Medline Industries,"Mundelein, IL 60060","  Responsible for collaborating with business partners and identifying business problems.  Recommend solutions with new or existing processes, applications,… ·More...",,"$100,000 - $110,000 a year",
Senior Digital Architect - MarTech & Commerce,Credera Experienced Hiring Job Board,"Chicago, IL","  Experience with machine learning technology.  ML concepts - supervised/unsupervised learning, reinforcement learning, experiment design, model training & fine… ·More...",,"$100,000 - $110,000 a year",
Platform Reliability Engineer,Ahold Delhaize USA,"Hybrid work in Chicago, IL 60606","  Own, triage, investigate and resolve service issues with an emphasis on broad communications, learning & teaching throughout the process. ·More...",,"$100,000 - $110,000 a year",
GCP Data Platform Architect,Accenture,"Hybrid work in Chicago, IL","  Big Data Solutions: Design and implement big data solutions on GCP, including data pipelines, streaming analytics, and machine learning workflows. ·More...",,"$100,000 - $110,000 a year",
"Manager II, Data & Integration Platforms",Ahold Delhaize USA,"Hybrid work in Chicago, IL 60606","  They will collaborate with internal teams to find areas of opportunities for automation and machine learning while partnering with architects, product owners,… ·More...",,"$100,000 - $110,000 a year",
"Capgemini Invent, Data / AI Strategy and Transformation - Managing Consultant",Capgemini,"Chicago, IL 60606","  You have great knowledge and experience in digital signal processing, statistical process control and machine learning.  AI, Cognite, AWS, Microsoft, SEEQ…). ·More...",,"$100,000 - $110,000 a year",
"Capgemini Invent, Data / AI Strategy and Transformation - Senior Consultant",Capgemini,"Chicago, IL 60606","  You have knowledge and experience in digital signal processing, statistical process control and machine learning.  Mentoring, coaching and learning programs. ·More...",,"$100,000 - $110,000 a year",
Senior Controls Engineer - Construction - Water Division,Path Construction,"Arlington Heights, IL","  Knowledge of IoT, machine learning, or AI as applied to control systems.  Provide technical leadership and mentorship to junior engineers and technicians. ·More...",,"$100,000 - $110,000 a year",
"machine learning engineer jobs in Chicago, IL",,,,,,
UI/UX Developer,Velvetech,"Chicago, IL","  US clients are leading trading and financial organizations, insurance companies, large healthcare associations, pharmaceutical and energy companies, equipment… ·More...",,"$156,160 - $234,240 a year",
Senior Project Leader,Milwaukee Electric Tool Corporation,"Chicago, IL","  Communicate technical details, ideas, and concepts to engineers and non-engineers in multiple locations.  And we’re pushing the limits in firmware engineering,… ·More...",,"$156,160 - $234,240 a year",
"Director, Offers and Value Optimization – Products and Platforms",McDonald's Corporation,"Chicago, IL 60607 (West Town area)",  You’ll lead a team of Sr. Tech Leads and Engineers focused on enabling McDonald’s to provide personalized and relevant offers and promotions across our digital… EmployerActive 6 days ago·More...,,"$156,160 - $234,240 a year",Active 6 days ago
Data/Information Mgt Sr Lead - C14,Citi,"Schaumburg, IL 60173","  Our products and services cover a wide range of client banking needs including credit cards, basic banking, mortgages, and investment advisory services. ·More...",,"$156,160 - $234,240 a year",
Knowledge Graph Engineer II,AbbVie,"North Chicago, IL","  The Knowledge Graph Engineer will work with the RAIDERS (AI, machine learning) and EPIC (enterprise product incubator) teams. ·More...",,"$156,160 - $234,240 a year",
