Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Data Scientist II,Purpose Financial,"Greenville, SC 29601 (Payne-Logan area)",  Discover insights from additional data sources to understand/influence consumer financial behavior and continue to enhance machine learning models as additional… ·More...,,"$88,400 - $140,000 a year",
Model Validation Data Scientist,WEX Inc.,Remote,"  Benefits include health, dental and vision insurances, retirement savings plan, paid time off, health savings account, flexible spending accounts, life… ·More...",,"$88,400 - $140,000 a year",
Staff Data Scientist,Visa,"Hybrid work in Foster City, CA",  Proficiency in creating and managing large-scale data pipelines and machine.  U.S. APPLICANTS ONLY: The estimated salary range for a new hire into this position… EmployerActive 3 days ago·More...,,"$88,400 - $140,000 a year",Active 3 days ago
data scientist jobs in United States,,,,,,
"Scientist III, Data Sciences",Thermo Fisher Scientific,"Waltham, MA 02451",  Keep data separated and secure across through multiple data centers and AWS regions.  DUTIES: • Develop scalable data pipelines and builds out new API… ·More...,,"$115,439 - $150,075 a year",
Principal Data Scientist,iHerb,"Remote in Irvine, CA","  This individual will utilize ETL techniques, statistical analysis, machine learning/data mining techniques, data visualization skills and related tools/software… ·More...",,"$115,439 - $150,075 a year",
Data Scientist (all levels),GeoYeti,"Reston, VA","  Present information using data visualization techniques.  Analyze large, complex data sets to identify trends and patterns. ·More...",,"$115,439 - $150,075 a year",
Data Scientist,U.S. Military Entrance Processing Command,"Hybrid work in Chicago, IL","  Execute data science projects, to include setting project goals, exploring available data, wrangling data assessing current (or available), and gapped data,… ·More...",,"$115,439 - $150,075 a year",
Senior Data Scientist,FCI Advisory,"Washington, DC 20001 (Chinatown area)","  Minimum of 10 years of professional experience in data science, including leading large teams and mentoring junior data scientists. EmployerActive 11 days ago·More...",,"$115,439 - $150,075 a year",Active 11 days ago
"Analytical Scientist I (Princeton, NJ - ON SITE)",Syneos - Clinical and Corporate - Prod,"Princeton, NJ","  Responsible for performing activities that are in compliance with applicable Corporate and Divisional Policies, Standard Operating Procedures and Operating… ·More...",,"$115,439 - $150,075 a year",
"Lead Data Scientist, Ad Platforms",Disney Entertainment & ESPN Technology,"Santa Monica, CA",  Translate business questions into data science framework; develop data analysis and data models for complex ad challenges with fast turnaround. ·More...,,"$115,439 - $150,075 a year",
Model Validation Data Scientist,WEX Inc.,Remote,"  Benefits include health, dental and vision insurances, retirement savings plan, paid time off, health savings account, flexible spending accounts, life… ·More...",,"$115,439 - $150,075 a year",
"Analyst, Performance Science",Detroit Tigers,"Lakeland, FL (Tigertown area)","  Research, build, test and deploy statistical and/or machine learning models using pitching biomechanical data to support player development and decision making. ·More...",,"$115,439 - $150,075 a year",
Lead Data Scientist,May Mobility,"Remote in Ann Arbor, MI","  The ideal candidate will have strong analytical skills, a deep understanding of statistical techniques and machine learning algorithms, and the ability to… ·More...",,"$115,439 - $150,075 a year",
Data Scientist II,Carpenter Technology,"Raleigh, NC","  The data scientist trains, validates, and manages machine learning solutions to advance Carpenter Technology's digital transformation. ·More...",,"$115,439 - $150,075 a year",
Supervisory Data Scientist,"US Veterans Affairs, Inspector General","Salt Lake City, UT","  Planning and directing statisticians and data scientists who are responsible for conducting statistical analysis; Planning, implementing, and directing robust… ·More...",,"$115,439 - $150,075 a year",
Lead Data Scientist,Zoro,"Chicago, IL","  You serve as a technical expert, applying advanced data science methodologies to address business needs.  You assess and manage risks associated with production… ·More...",,"$115,439 - $150,075 a year",
Decision Scientist: Retail Store Analytics,Apple,"Austin, TX","  Passion for data visualization and information design (proficiency in either Python visualization libraries, d3, and Tableau). ·More...",,"$115,439 - $150,075 a year",
"Sr. Scientist, Global Commercial Data Science (GCDS)",Johnson & Johnson,"Raritan, NJ","  Key partnerships include marketing teams, commercial insights and analytics, medical affairs and market access within GCSO as well as regional commercial… ·More...",,"$115,439 - $150,075 a year",
data scientist jobs in United States,,,,,,
"Sr. Scientist, Global Commercial Data Science (GCDS)",Johnson & Johnson,"Raritan, NJ","  Key partnerships include marketing teams, commercial insights and analytics, medical affairs and market access within GCSO as well as regional commercial… ·More...",,"$113,000 - $195,500 a year",
Senior Data Scientist,Navy Federal Credit Union,"Hybrid work in Pensacola, FL","  Provide independent data science, machine learning, and analytical insights using member, financial, and organizational data to support mission critical… ·More...",,"$113,000 - $195,500 a year",
Data Scientist / ML Engineer,Paradyme Management,"Tysons, VA 22102","  The Data Scientist /ML Engineer will work directly with data scientists, software engineers, and subject matter experts in the definition of new analytics… ·More...",,"$113,000 - $195,500 a year",
Data Scientist III,Ironwood Cyber Inc,"Hybrid work in Fort George G Meade, MD 20755","  Lead and manage data science strategy across key projects and programs, serving as the go-to expert for data science innovation. EmployerActive 5 days ago·More...",,"$113,000 - $195,500 a year",Active 5 days ago
"Data Science Manager, Content and Studio DSE",Netflix,Remote,"  You have five or more years of people leadership experience, preferably leading a multi-function data team (mix of data engineering, analytics practitioners,… ·More...",,"$113,000 - $195,500 a year",
Data scientist(TS/SCI ),Business Integra Inc,"Fort Liberty, NC 28307","  Work on datasets with applied statistics and machine learning algorithms; Use exploratory data analysis techniques to identify meaningful relationships,… EmployerActive 4 days ago·More...",,"$113,000 - $195,500 a year",Active 4 days ago
Scientist - Machine Learning/AI - Cheminformatics ),Bristol-Myers Squibb,"Hybrid work in Princeton, NJ",  This is an exciting opportunity as we combine the best of physics-based modeling with data analytics and machine learning to accelerate drug discovery and bring… ·More...,,"$113,000 - $195,500 a year",
Senior Data Scientist Insurance,TransUnion,"Hybrid work in Chicago, IL",  Contribute to research and innovation initiatives in collaboration with other DSA peers and may lead small analytic research teams or manage research interns on… ·More...,,"$113,000 - $195,500 a year",
Senior Level Data Scientist,Absolute Business Solutions Corp,Hybrid work,"  Experience with integrated development environments, data integration, data visualization, data mining, and analysis tools. ·More...",,"$113,000 - $195,500 a year",
Data Science Co-op,Honeywell,"Pittsford, NY 14534",  You will work alongside our experienced data scientists and contribute to projects that drive data-driven decision-making and provide valuable insights to… ·More...,,"$113,000 - $195,500 a year",
Data Scientist,Louisiana-Pacific Corporation,"Hybrid work in Nashville, TN 37203","  As a Data Scientist, you'll work under the senior leader of Data and Analytics as a member of IT responsible for developing advanced analytical capabilities… ·More...",,"$113,000 - $195,500 a year",
Senior Data Scientist (Consumer Insights),General Mills,"Minneapolis, MN 55426","  And 7+ years in data science or marketing analytics roles, building or leveraging advanced analytics, statistical, and machine learning methods. ·More...",,"$113,000 - $195,500 a year",
"Data Scientist, Lead",Bigbear.ai,"Hybrid work in Arlington, VA 22202",  Assist with machine learning and data visualization initiatives as needed.  Work with data engineers to manage data pipelines and troubleshoot issues to maintain… ·More...,,"$113,000 - $195,500 a year",
Data Scientist,Empower AI Inc.,"Hybrid work in Reston, VA 20190","  Mentor and manage junior data scientists, providing technical guidance and career development support.  Design, develop, and deploy machine learning models,… ·More...",,"$113,000 - $195,500 a year",
"Associate Manager, Data Science",PepsiCo,"Plano, TX 75024",  Collaborate with data scientists and architects as needed.  Hands on mining of large data sets and development of supervised and unsupervised models/algorithms… ·More...,,"$113,000 - $195,500 a year",
data scientist jobs in United States,,,,,,
